Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Ale ,"Brooklyn Nine-Nine: Season 2: ""The Chopper""",DefaultWidevineAndroidPhone,2022-12-15 05:17:20,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":152618},{""eventType"":""playing"",""sessionOffsetMs"":963,""mediaOffsetMs"":152618},{""eventType"":""playing"",""sessionOffsetMs"":13018,""mediaOffsetMs"":165081},{""eventType"":""playing"",""sessionOffsetMs"":18091,""mediaOffsetMs"":170154},{""eventType"":""playing"",""sessionOffsetMs"":53675,""mediaOffsetMs"":205738},{""eventType"":""stopped"",""sessionOffsetMs"":1143765,""mediaOffsetMs"":1295380}]"
Ale ,"Brooklyn Nine-Nine: Season 2: ""The Chopper""",DefaultWidevineAndroidPhone,2022-12-14 18:10:43,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":152618},{""eventType"":""playing"",""sessionOffsetMs"":466,""mediaOffsetMs"":152618},{""eventType"":""paused"",""sessionOffsetMs"":2454,""mediaOffsetMs"":154474},{""eventType"":""stopped"",""sessionOffsetMs"":2640,""mediaOffsetMs"":154474}]"
Ale ,"The Good Place: Season 1: ""Everything Is Fine""",DefaultWidevineAndroidPhone,2022-12-14 18:10:18,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":118528},{""eventType"":""playing"",""sessionOffsetMs"":943,""mediaOffsetMs"":118528},{""eventType"":""paused"",""sessionOffsetMs"":4544,""mediaOffsetMs"":121933},{""eventType"":""stopped"",""sessionOffsetMs"":4712,""mediaOffsetMs"":121933}]"
Ale ,"Brooklyn Nine-Nine: Season 2: ""The Chopper""",DefaultWidevineAndroidPhone,2022-12-14 18:09:25,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":117418},{""eventType"":""playing"",""sessionOffsetMs"":710,""mediaOffsetMs"":117418},{""eventType"":""playing"",""sessionOffsetMs"":13657,""mediaOffsetMs"":130672},{""eventType"":""playing"",""sessionOffsetMs"":34664,""mediaOffsetMs"":151679},{""eventType"":""paused"",""sessionOffsetMs"":36966,""mediaOffsetMs"":153477},{""eventType"":""stopped"",""sessionOffsetMs"":37102,""mediaOffsetMs"":153477}]"
Ale ,"Brooklyn Nine-Nine: Season 2: ""The Chopper""",DefaultWidevineAndroidPhone,2022-12-14 06:24:30,BR,"[{""eventType"":""start"",""sessionOffsetMs"":1,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":455,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":92871,""mediaOffsetMs"":92416},{""eventType"":""playing"",""sessionOffsetMs"":109084,""mediaOffsetMs"":108629},{""eventType"":""paused"",""sessionOffsetMs"":120000,""mediaOffsetMs"":119391},{""eventType"":""reposition"",""sessionOffsetMs"":277923,""mediaOffsetMs"":118910},{""eventType"":""stopped"",""sessionOffsetMs"":1343966,""mediaOffsetMs"":118701}]"
Ale ,"Brooklyn Nine-Nine: Season 2: ""Det. Dave Majors""",DefaultWidevineAndroidPhone,2022-12-14 06:02:54,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":345,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":85294,""mediaOffsetMs"":84949},{""eventType"":""playing"",""sessionOffsetMs"":103982,""mediaOffsetMs"":103637},{""eventType"":""playing"",""sessionOffsetMs"":121646,""mediaOffsetMs"":121301},{""eventType"":""stopped"",""sessionOffsetMs"":1295640,""mediaOffsetMs"":1295162}]"
Ale ,"Brooklyn Nine-Nine: Season 2: ""AC/DC""",DefaultWidevineAndroidPhone,2022-12-14 05:41:13,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":415,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":121119,""mediaOffsetMs"":120704},{""eventType"":""stopped"",""sessionOffsetMs"":1300885,""mediaOffsetMs"":1300315}]"
Ale ,"Brooklyn Nine-Nine: Season 2: ""Sabotage""",DefaultWidevineAndroidPhone,2022-12-14 05:20:12,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1035,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":10543,""mediaOffsetMs"":9801},{""eventType"":""playing"",""sessionOffsetMs"":14111,""mediaOffsetMs"":13430},{""eventType"":""playing"",""sessionOffsetMs"":19752,""mediaOffsetMs"":19071},{""eventType"":""playing"",""sessionOffsetMs"":37928,""mediaOffsetMs"":37247},{""eventType"":""paused"",""sessionOffsetMs"":73358,""mediaOffsetMs"":72171},{""eventType"":""reposition"",""sessionOffsetMs"":73358,""mediaOffsetMs"":79000},{""eventType"":""playing"",""sessionOffsetMs"":73567,""mediaOffsetMs"":78997},{""eventType"":""stopped"",""sessionOffsetMs"":1261925,""mediaOffsetMs"":1267110}]"
Ale ,"Brooklyn Nine-Nine: Season 2: ""Captain Peralta""",DefaultWidevineAndroidPhone,2022-12-14 05:20:07,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":115242},{""eventType"":""playing"",""sessionOffsetMs"":477,""mediaOffsetMs"":115242},{""eventType"":""paused"",""sessionOffsetMs"":4274,""mediaOffsetMs"":118843},{""eventType"":""stopped"",""sessionOffsetMs"":4402,""mediaOffsetMs"":118843}]"
Ale ,"Alchemy of Souls: Part 1: ""Episode 15""",DefaultWidevineAndroidPhone,2022-12-14 05:19:57,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":564565},{""eventType"":""playing"",""sessionOffsetMs"":961,""mediaOffsetMs"":564565},{""eventType"":""paused"",""sessionOffsetMs"":4951,""mediaOffsetMs"":568324},{""eventType"":""stopped"",""sessionOffsetMs"":5139,""mediaOffsetMs"":568324}]"
